StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q2,Q6_First Click,Q6_Last Click,Q6_Page Submit,Q6_Click Count,Q7,Q8,Q8_DO,Q9,Q11,Q12,Q13,Q14_1,Q15_1,Q15_4,Q15_2,Q16_1,Q16_5,Q16_6,Q16_DO,Q17_First Click,Q17_Last Click,Q17_Page Submit,Q17_Click Count,Q18_1,Q18_5,Q19_First Click,Q19_Last Click,Q19_Page Submit,Q19_Click Count,Q20,Q21,Q21_DO,Q22,Q23,Q24,Q24_4_TEXT,Q25,Q26,PROLIFIC_PID,VERSION,FL_64_DO,CharityOptions_DO
2024-05-02 11:26:54,2024-05-02 11:29:01,IP Address,71.50.198.23,100,127,True,2024-05-02 11:29:01,R_7VsX4AbDSuk82z2,,,,,39.7951,-76.9794,anonymous,EN,0.8999999761581421,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Slightly important,$20 Prolific bonus,$20 Prolific bonus|$10 Paypal bonus|$20 Starbucks gift card|$20 mTurk contribution|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",45-54 years old,Female,,White or Caucasian,662968da472630cacc819092,662968da472630cacc819092,3,FL_67,Q3|Q5|Q6
2024-05-02 11:25:31,2024-05-02 11:29:13,IP Address,35.149.214.157,100,221,True,2024-05-02 11:29:13,R_2l0l0E6OQTHia8F,,,,,44.6996,-73.4473,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,15,Neither agree nor disagree,Somewhat agree,Somewhat agree,52,,54,54,,80,20,United to Beat Malaria|The Malaria Consortium,19.072,32.561,36.57,5,,,,,,,Very important,$20 Prolific bonus,$20 Prolific bonus|$20 Amazon gift card|$20 Starbucks gift card|$10 Paypal bonus|$20 mTurk contribution,"No, when I made my decision I did not believe that my decision could have consequences involving real money",55-64 years old,Male,,White or Caucasian,63e7f2a754618d35c2b61ba5,63e7f2a754618d35c2b61ba5,2,FL_66,Q3|Q5|Q6
2024-05-02 11:25:18,2024-05-02 11:29:18,IP Address,98.250.37.209,100,239,True,2024-05-02 11:29:18,R_7KTsYhj3496Ff3j,,,,,42.9979,-82.4572,anonymous,EN,0.699999988079071,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,The Malaria Consortium|Against Malaria Foundation,10,Neither agree nor disagree,Neither agree nor disagree,Somewhat agree,100,100,,100,50,,50,United to Beat Malaria|Against Malaria Foundation,3.368,25.318,26.274,7,,,,,,,Very important,$20 Prolific bonus,$20 Prolific bonus|$20 Amazon gift card|$10 Paypal bonus|$20 Starbucks gift card|$20 mTurk contribution,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,,,White or Caucasian,6631097f99df7dc67aca3d75,6631097f99df7dc67aca3d75,2,FL_66,Q3|Q4|Q6
2024-05-02 11:22:51,2024-05-02 11:29:18,IP Address,173.21.206.77,100,386,True,2024-05-02 11:29:18,R_5NzBI7pL7raXn21,,,,,41.9846,-91.627,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,10,Somewhat agree,Somewhat agree,Somewhat agree,29,,39,,,,,,,,,,,,,,,,Very important,$20 Prolific bonus,$10 Paypal bonus|$20 mTurk contribution|$20 Prolific bonus|$20 Amazon gift card|$20 Starbucks gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",18-24 years old,Female,,Other,662fbae9b9b9d43471a00ef9,662fbae9b9b9d43471a00ef9,1,FL_65,Q3|Q5|Q6
2024-05-02 11:27:06,2024-05-02 11:29:18,IP Address,24.19.123.236,100,131,True,2024-05-02 11:29:18,R_4ew8nwIGZVWk0mC,,,,,47.6348,-122.3451,anonymous,EN,0.699999988079071,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,The Malaria Consortium|Against Malaria Foundation,20,Strongly agree,Neither agree nor disagree,Somewhat disagree,70,70,,,,,,,,,,,20,0,0,0,7.923,0,Very important,$20 Prolific bonus,$20 Amazon gift card|$10 Paypal bonus|$20 Prolific bonus|$20 Starbucks gift card|$20 mTurk contribution,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Female,,White or Caucasian,5aea9ffc9e185a0001b9e0a1,5aea9ffc9e185a0001b9e0a1,3,FL_67,Q3|Q4|Q6
2024-05-02 11:25:08,2024-05-02 11:29:18,IP Address,216.49.47.95,100,250,True,2024-05-02 11:29:19,R_7Us3eh2ADHUFRxn,,,,,41.0959,-75.1196,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,Against Malaria Foundation|The Malaria Consortium,10,Somewhat agree,Neither agree nor disagree,Somewhat agree,100,90,,50,,,,,,,,,10,1,1.398,19.882,27.193,2,Very important,$20 Prolific bonus,$10 Paypal bonus|$20 Starbucks gift card|$20 mTurk contribution|$20 Prolific bonus|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Male,,"White or Caucasian,American Indian/Native American or Alaska Native",5aa44687dbdb470001ef463f,5aa44687dbdb470001ef463f,3,FL_67,Q3|Q4|Q6
2024-05-02 11:26:58,2024-05-02 11:29:20,IP Address,68.51.242.254,100,141,True,2024-05-02 11:29:20,R_3TGbxQEYM4U5aTL,,,,,42.4327,-83.0396,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,10,Strongly agree,Strongly agree,Strongly agree,75,,80,,,,,,,,,,,,,,,,Moderately important,$20 Prolific bonus,$10 Paypal bonus|$20 Amazon gift card|$20 Starbucks gift card|$20 Prolific bonus|$20 mTurk contribution,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Male,,Black or African American,5bea832a4fbb6f00017ea3e9,5bea832a4fbb6f00017ea3e9,1,FL_65,Q3|Q5|Q6
2024-05-02 11:26:50,2024-05-02 11:29:24,IP Address,205.172.12.210,100,154,True,2024-05-02 11:29:24,R_1Dm2BcDHFDfk0OR,,,,,37.6998,-97.4221,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,5.00,Somewhat disagree,Somewhat disagree,Somewhat disagree,50,,10,10,,20,80,United to Beat Malaria|The Malaria Consortium,11.046,11.046,15.166,1,,,,,,,Slightly important,$20 Prolific bonus,$10 Paypal bonus|$20 Starbucks gift card|$20 Prolific bonus|$20 mTurk contribution|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Male,,White or Caucasian,604b9e6373c491acd8aec923,604b9e6373c491acd8aec923,2,FL_66,Q3|Q4|Q6
2024-05-02 11:26:44,2024-05-02 11:29:25,IP Address,73.56.73.13,100,161,True,2024-05-02 11:29:26,R_8qUopxhruK8JPR3,,,,,26.6239,-80.0948,anonymous,EN,1,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Slightly important,$20 Prolific bonus,$20 mTurk contribution|$20 Prolific bonus|$20 Starbucks gift card|$20 Amazon gift card|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Female,,White or Caucasian,62b07ac53b83bf0683eda6b6,62b07ac53b83bf0683eda6b6,1,FL_65,Q3|Q4|Q6
2024-05-02 11:27:46,2024-05-02 11:29:28,IP Address,76.119.250.51,100,101,True,2024-05-02 11:29:29,R_3lxESIV11MCHDf8,,,,,41.3334,-72.3057,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,Against Malaria Foundation|The Malaria Consortium,5,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,82,82,,,,,,,,,,,5,0,1.864,4.557,6.007,2,Extremely important,$20 Prolific bonus,$10 Paypal bonus|$20 Prolific bonus|$20 Amazon gift card|$20 Starbucks gift card|$20 mTurk contribution,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Male,,White or Caucasian,64f1f404809fb79511978ea5,64f1f404809fb79511978ea5,3,FL_67,Q3|Q4|Q6
2024-05-02 11:27:51,2024-05-02 11:29:28,IP Address,134.22.33.181,100,97,True,2024-05-02 11:29:29,R_248XVCz4ZpZTBfj,,,,,30.8936,-83.3235,anonymous,EN,0.8999999761581421,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Slightly important,$20 Prolific bonus,$20 mTurk contribution|$20 Amazon gift card|$20 Starbucks gift card|$10 Paypal bonus|$20 Prolific bonus,"No, when I made my decision I did not believe that my decision could have consequences involving real money",35-44 years old,Male,,Asian,57334d427d01ed00098e8e69,57334d427d01ed00098e8e69,2,FL_66,Q3|Q4|Q6
2024-05-02 11:21:44,2024-05-02 11:29:30,IP Address,24.19.5.89,100,466,True,2024-05-02 11:29:31,R_1KfpZxOR5Sc2qiT,,,,,47.8534,-122.2438,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,The Malaria Consortium|Against Malaria Foundation,7,Strongly agree,Somewhat agree,Strongly agree,100,100,,100,50,,50,United to Beat Malaria|Against Malaria Foundation,31.917,61.432,66.983,2,,,,,,,Extremely important,$20 Prolific bonus,$20 Amazon gift card|$20 Prolific bonus|$20 mTurk contribution|$20 Starbucks gift card|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",45-54 years old,Male,,White or Caucasian,64559feafbddb5f11010b973,64559feafbddb5f11010b973,2,FL_66,Q3|Q4|Q6
2024-05-02 11:27:13,2024-05-02 11:29:32,IP Address,173.216.227.221,100,138,True,2024-05-02 11:29:33,R_2kWM71gWkrcPczf,,,,,36.3621,-92.3717,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,Against Malaria Foundation|The Malaria Consortium,5,Somewhat agree,Somewhat disagree,Somewhat agree,30,61,,,100,,0,Against Malaria Foundation|United to Beat Malaria,16.14,16.14,22.007,1,,,,,,,Very important,$20 Prolific bonus,$20 Prolific bonus|$20 Amazon gift card|$10 Paypal bonus|$20 mTurk contribution|$20 Starbucks gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",45-54 years old,Female,,White or Caucasian,576ad50bc8a90000010d99c8,576ad50bc8a90000010d99c8,2,FL_66,Q3|Q4|Q6
2024-05-02 11:23:48,2024-05-02 11:29:39,IP Address,207.228.20.130,100,350,True,2024-05-02 11:29:39,R_7bIBDj9rKmWlZ3w,,,,,40.0818,-82.9665,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,Against Malaria Foundation|The Malaria Consortium,4,Neither agree nor disagree,Somewhat agree,Somewhat agree,82,,70,79,,,,,,,,,4,10,3.715,3.715,52.256,1,Moderately important,$20 Prolific bonus,$20 Starbucks gift card|$20 Prolific bonus|$10 Paypal bonus|$20 mTurk contribution|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",18-24 years old,Male,,Asian,65c20d819c893363dae6db82,65c20d819c893363dae6db82,3,FL_67,Q3|Q5|Q6
2024-05-02 11:27:58,2024-05-02 11:29:43,IP Address,76.105.98.133,100,104,True,2024-05-02 11:29:44,R_3QGCfU4JQnhdYzP,,,,,33.716,-84.5297,anonymous,EN,0.8999999761581421,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Not at all important,$20 Prolific bonus,$20 Prolific bonus|$10 Paypal bonus|$20 Amazon gift card|$20 Starbucks gift card|$20 mTurk contribution,"Yes, when I made my decision I assumed that it could have consequences involving real money",45-54 years old,Male,,White or Caucasian,6629441d34c59354769e5ecd,6629441d34c59354769e5ecd,1,FL_65,Q3|Q4|Q6
2024-05-02 11:27:07,2024-05-02 11:29:44,IP Address,76.26.172.197,100,156,True,2024-05-02 11:29:45,R_1cASsXXjS9GXict,,,,,27.4475,-80.3581,anonymous,EN,0.4000000059604645,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,Against Malaria Foundation|The Malaria Consortium,10,Somewhat agree,Somewhat agree,Somewhat agree,75,75,,75,,,,,,,,,10,5,23.182,23.182,25.664,1,Very important,$20 Prolific bonus,$20 Amazon gift card|$20 Prolific bonus|$20 mTurk contribution|$10 Paypal bonus|$20 Starbucks gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Male,,White or Caucasian,5b9bca2b948c2c0001fb01e0,5b9bca2b948c2c0001fb01e0,3,FL_67,Q3|Q4|Q6
2024-05-02 11:28:07,2024-05-02 11:29:44,IP Address,70.20.226.45,100,96,True,2024-05-02 11:29:45,R_5jNZHhRbyuY0u9d,,,,,40.0364,-75.2219,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,Against Malaria Foundation|The Malaria Consortium,10,Somewhat agree,Neither agree nor disagree,Somewhat agree,73,,50,,,,,,,,,,10,0,6.961,6.961,9.883,1,Very important,$20 Prolific bonus,$10 Paypal bonus|$20 Amazon gift card|$20 mTurk contribution|$20 Starbucks gift card|$20 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",25-34 years old,Female,,"White or Caucasian,Black or African American",628690801339eca9c44143cd,628690801339eca9c44143cd,3,FL_67,Q3|Q5|Q6
2024-05-02 11:22:01,2024-05-02 11:29:46,IP Address,162.246.51.99,100,464,True,2024-05-02 11:29:46,R_3pmC4ivmtMDfS06,,,,,32.166,-80.7574,anonymous,EN,0.699999988079071,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,Against Malaria Foundation|The Malaria Consortium,20,Strongly agree,Strongly agree,Strongly agree,85,,65,35,,65,35,The Malaria Consortium|United to Beat Malaria,4.329,43.145,44.276,6,,,,,,,Very important,$20 Prolific bonus,$10 Paypal bonus|$20 Starbucks gift card|$20 Prolific bonus|$20 Amazon gift card|$20 mTurk contribution,"Yes, when I made my decision I assumed that it could have consequences involving real money",45-54 years old,Male,,Black or African American,642cf6a45ed69a008646853f,642cf6a45ed69a008646853f,2,FL_66,Q3|Q5|Q6
2024-05-02 11:27:07,2024-05-02 11:29:47,IP Address,72.174.131.219,100,159,True,2024-05-02 11:29:48,R_2gHjxXovo9NreOq,,,,,46.8522,-114.0214,anonymous,EN,0.8999999761581421,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Very important,$20 Prolific bonus,$10 Paypal bonus|$20 Starbucks gift card|$20 mTurk contribution|$20 Prolific bonus|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Female,,Asian,65cce024500351e8c8f7ff26,65cce024500351e8c8f7ff26,3,FL_67,Q3|Q5|Q6
2024-05-02 11:27:50,2024-05-02 11:29:52,IP Address,73.12.32.87,100,121,True,2024-05-02 11:29:52,R_83UrktWUMVvgYOB,,,,,38.271,-77.5495,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,5,Somewhat agree,Neither agree nor disagree,Somewhat agree,65,,60,,,,,,,,,,,,,,,,Very important,$20 Prolific bonus,$20 Prolific bonus|$20 mTurk contribution|$20 Starbucks gift card|$10 Paypal bonus|$20 Amazon gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",35-44 years old,Female,,White or Caucasian,586ee444d22a5800014c54e8,586ee444d22a5800014c54e8,1,FL_65,Q3|Q4|Q6
2024-05-02 11:24:18,2024-05-02 11:29:56,IP Address,107.129.183.234,100,338,True,2024-05-02 11:29:56,R_3fcr697hXsw04a4,,,,,34.1004,-118.2946,anonymous,EN,0.8999999761581421,YES,,,,,NO. I am not willing to donate any part of my bonus for malaria prevention,,,,,,,,,,,,,,,,,,,,,,,,,Moderately important,$20 Amazon gift card,$20 mTurk contribution|$10 Paypal bonus|$20 Prolific bonus|$20 Amazon gift card|$20 Starbucks gift card,"No, when I made my decision I did not believe that my decision could have consequences involving real money",25-34 years old,Male,,Asian,6633111eab6db1697485f3a5,6633111eab6db1697485f3a5,3,FL_67,Q3|Q5|Q6
2024-05-02 11:26:32,2024-05-02 11:29:58,IP Address,65.30.13.186,100,206,True,2024-05-02 11:29:58,R_1E6anD6QDC5aVzb,,,,,43.014,-88.2783,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,10,Somewhat agree,Somewhat agree,Somewhat agree,46,,66,64,,50,50,United to Beat Malaria|The Malaria Consortium,19.783,19.783,25.524,1,,,,,,,Extremely important,$20 Prolific bonus,$20 mTurk contribution|$20 Amazon gift card|$10 Paypal bonus|$20 Starbucks gift card|$20 Prolific bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",18-24 years old,Male,,White or Caucasian,65007d1f22f3b4c6f44cf8c9,65007d1f22f3b4c6f44cf8c9,2,FL_66,Q3|Q5|Q6
2024-05-02 11:26:10,2024-05-02 11:30:07,IP Address,174.218.246.204,100,236,True,2024-05-02 11:30:08,R_14tMj49Rw2dftip,,,,,27.935,-82.3772,anonymous,EN,0.8999999761581421,,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,12,Somewhat agree,Neither agree nor disagree,Somewhat agree,88,,87,,,,,,,,,,,,,,,,Moderately important,$20 Prolific bonus,$20 mTurk contribution|$20 Starbucks gift card|$20 Amazon gift card|$20 Prolific bonus|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",65+ years old,Male,,White or Caucasian,651eea44194fa8c200606af7,651eea44194fa8c200606af7,1,FL_65,Q3|Q4|Q6
2024-05-02 11:27:29,2024-05-02 11:30:17,IP Address,74.64.200.55,100,168,True,2024-05-02 11:30:18,R_3MnnIxeE0EORMdz,,,,,40.782,-73.9953,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,The Malaria Consortium|Against Malaria Foundation,10,Strongly agree,Neither agree nor disagree,Strongly agree,70,100,,,100,,0,United to Beat Malaria|Against Malaria Foundation,14.993,14.993,17.646,1,,,,,,,Extremely important,$20 Prolific bonus,$20 mTurk contribution|$10 Paypal bonus|$20 Prolific bonus|$20 Amazon gift card|$20 Starbucks gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",55-64 years old,Male,,White or Caucasian,66314dab7532bd4e217f5fd6,66314dab7532bd4e217f5fd6,2,FL_66,Q3|Q5|Q6
2024-05-02 11:29:19,2024-05-02 11:30:34,IP Address,50.40.79.130,100,74,True,2024-05-02 11:30:35,R_3RWZIpf7UnPGR4t,,,,,39.7669,-88.8652,anonymous,EN,1,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,Against Malaria Foundation,Against Malaria Foundation|The Malaria Consortium,2,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,87,81,,,,,,,,,,,2,0,0,0,4.388,0,Moderately important,$20 Prolific bonus,$20 mTurk contribution|$10 Paypal bonus|$20 Prolific bonus|$20 Amazon gift card|$20 Starbucks gift card,"Yes, when I made my decision I assumed that it could have consequences involving real money",55-64 years old,Female,,"White or Caucasian,American Indian/Native American or Alaska Native",63cc62e53735576a651d54a9,63cc62e53735576a651d54a9,3,FL_67,Q3|Q4|Q6
2024-05-02 11:27:52,2024-05-02 11:30:38,IP Address,107.77.198.107,100,166,True,2024-05-02 11:30:38,R_2nAeaDFsmrMVblO,,,,,32.7797,-96.8022,anonymous,EN,0.8999999761581421,YES,,,,,YES. I am willing to donate some or all of my bonus to malaria prevention,The Malaria Consortium,The Malaria Consortium|Against Malaria Foundation,5,Somewhat agree,Somewhat agree,Somewhat agree,61,,66,,,,,,,,,,,,,,,,Moderately important,$20 Prolific bonus,$20 Prolific bonus|$20 Starbucks gift card|$20 Amazon gift card|$20 mTurk contribution|$10 Paypal bonus,"Yes, when I made my decision I assumed that it could have consequences involving real money",18-24 years old,Female,,White or Caucasian,5fc5e7f29b30921814e73ea1,5fc5e7f29b30921814e73ea1,1,FL_65,Q3|Q5|Q6
